,Rank,Song,Artist,Year,Source,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,Popularity
4381,82,just fine,mary j blige,2008,1.0,0.0334,https://api.spotify.com/v1/audio-analysis/33vzOPcd9FRirYGlCu32x4,0.924,242133,0.771,33vzOPcd9FRirYGlCu32x4,0.00011,11,0.119,-3.552,0,0.0561,123.018,4,https://api.spotify.com/v1/tracks/33vzOPcd9FRirYGlCu32x4,audio_features,spotify:track:33vzOPcd9FRirYGlCu32x4,0.619,55
4382,83,piece of me,britney spears,2008,1.0,0.0902,https://api.spotify.com/v1/audio-analysis/2EvwLVrnYbCZEG6Kx5DCRy,0.769,212107,0.638,2EvwLVrnYbCZEG6Kx5DCRy,0,11,0.0857,-5.054,1,0.216,115.007,4,https://api.spotify.com/v1/tracks/2EvwLVrnYbCZEG6Kx5DCRy,audio_features,spotify:track:2EvwLVrnYbCZEG6Kx5DCRy,0.78,65
4383,84,the boss,rick ross featuring tpain,2008,3.0,0.00944,https://api.spotify.com/v1/audio-analysis/3n5qF6aprwEIjHWuH5jECM,0.399,225653,0.857,3n5qF6aprwEIjHWuH5jECM,0,7,0.319,-4.086,1,0.336,85.937,4,https://api.spotify.com/v1/tracks/3n5qF6aprwEIjHWuH5jECM,audio_features,spotify:track:3n5qF6aprwEIjHWuH5jECM,0.64,52
4384,85,all summer long,kid rock,2008,1.0,0.0212,https://api.spotify.com/v1/audio-analysis/5rX6C5QVvvZB7XckETNych,0.7,297587,0.864,5rX6C5QVvvZB7XckETNych,0,7,0.0956,-3.629,1,0.0283,102.997,4,https://api.spotify.com/v1/tracks/5rX6C5QVvvZB7XckETNych,audio_features,spotify:track:5rX6C5QVvvZB7XckETNych,0.889,70
4385,86,cant help but wait,trey songz,2008,1.0,0.358,https://api.spotify.com/v1/audio-analysis/5k3VjTwIsOjQ2woGz3Yx71,0.699,206413,0.699,5k3VjTwIsOjQ2woGz3Yx71,0,8,0.0912,-5.564,0,0.0737,94.977,4,https://api.spotify.com/v1/tracks/5k3VjTwIsOjQ2woGz3Yx71,audio_features,spotify:track:5k3VjTwIsOjQ2woGz3Yx71,0.632,65
4386,87,in love with a girl,gavin degraw,2008,1.0,0.0193,https://api.spotify.com/v1/audio-analysis/3zcmWxxUA7Em7X3IBqZGUo,0.439,206000,0.906,3zcmWxxUA7Em7X3IBqZGUo,0,3,0.373,-4.8,1,0.0439,161.905,4,https://api.spotify.com/v1/tracks/3zcmWxxUA7Em7X3IBqZGUo,audio_features,spotify:track:3zcmWxxUA7Em7X3IBqZGUo,0.69,52
4387,88,my life,the game featuring lil wayne,2008,3.0,0.0773,https://api.spotify.com/v1/audio-analysis/4GXH9A6fzuE0MNtqtzjhLg,0.671,320893,0.765,4GXH9A6fzuE0MNtqtzjhLg,0,8,0.0877,-5.093,0,0.356,148.11,4,https://api.spotify.com/v1/tracks/4GXH9A6fzuE0MNtqtzjhLg,audio_features,spotify:track:4GXH9A6fzuE0MNtqtzjhLg,0.382,57
4388,89,i remember,keyshia cole,2008,1.0,0.234,https://api.spotify.com/v1/audio-analysis/1dObJGQUgJ7tWxJ0byON6W,0.549,260093,0.756,1dObJGQUgJ7tWxJ0byON6W,0,5,0.0894,-4.412,0,0.0462,129.205,4,https://api.spotify.com/v1/tracks/1dObJGQUgJ7tWxJ0byON6W,audio_features,spotify:track:1dObJGQUgJ7tWxJ0byON6W,0.323,56
4389,90,flashing lights,kanye west featuring dwele,2008,1.0,0.0315,https://api.spotify.com/v1/audio-analysis/0ua0Go4NN4Td7l0Zre6Ce3,0.634,237507,0.649,0ua0Go4NN4Td7l0Zre6Ce3,0,6,0.482,-7.505,0,0.0486,90.482,4,https://api.spotify.com/v1/tracks/0ua0Go4NN4Td7l0Zre6Ce3,audio_features,spotify:track:0ua0Go4NN4Td7l0Zre6Ce3,0.513,68
4390,91,mrs officer,lil wayne featuring bobby valentino,2008,1.0,0.248,https://api.spotify.com/v1/audio-analysis/0EHR9OObFtjlhQB8wSt1m7,0.916,286907,0.568,0EHR9OObFtjlhQB8wSt1m7,0,6,0.081,-5.358,1,0.13,112.009,5,https://api.spotify.com/v1/tracks/0EHR9OObFtjlhQB8wSt1m7,audio_features,spotify:track:0EHR9OObFtjlhQB8wSt1m7,0.958,63
4391,92,7 things,miley cyrus,2008,1.0,0.018,https://api.spotify.com/v1/audio-analysis/5ecZWU5uQOiCVSnPxBZNmT,0.599,213453,0.893,5ecZWU5uQOiCVSnPxBZNmT,0,1,0.0772,-4.404,0,0.0376,107.033,4,https://api.spotify.com/v1/tracks/5ecZWU5uQOiCVSnPxBZNmT,audio_features,spotify:track:5ecZWU5uQOiCVSnPxBZNmT,0.599,58
4392,93,youre gonna miss this,trace adkins,2008,1.0,0.0237,https://api.spotify.com/v1/audio-analysis/68Q1r5zDnnYaHkh80yal4A,0.5,224960,0.665,68Q1r5zDnnYaHkh80yal4A,6.41e-05,8,0.0994,-7.157,1,0.0355,154.997,4,https://api.spotify.com/v1/tracks/68Q1r5zDnnYaHkh80yal4A,audio_features,spotify:track:68Q1r5zDnnYaHkh80yal4A,0.315,63
4393,94,love remains the same,gavin rossdale,2008,1.0,0.236,https://api.spotify.com/v1/audio-analysis/4dOXc4Suk5eig0jiCqCN5Y,0.406,249440,0.632,4dOXc4Suk5eig0jiCqCN5Y,0,4,0.18,-5.115,1,0.0344,149.258,4,https://api.spotify.com/v1/tracks/4dOXc4Suk5eig0jiCqCN5Y,audio_features,spotify:track:4dOXc4Suk5eig0jiCqCN5Y,0.109,45
4394,95,feels like tonight,daughtry,2008,1.0,0.000822,https://api.spotify.com/v1/audio-analysis/2tVCFmn2zKg2wGXS1TCIIA,0.483,238701,0.907,2tVCFmn2zKg2wGXS1TCIIA,0,6,0.117,-3.166,1,0.045,130.984,4,https://api.spotify.com/v1/tracks/2tVCFmn2zKg2wGXS1TCIIA,audio_features,spotify:track:2tVCFmn2zKg2wGXS1TCIIA,0.329,53
4395,96,the way i are,timbaland featuring keri hilson,2008,1.0,0.189,https://api.spotify.com/v1/audio-analysis/2bLqfJjuC5syrsgDsZfGmn,0.734,179120,0.808,2bLqfJjuC5syrsgDsZfGmn,0.699,3,0.315,-6.448,0,0.106,114.764,4,https://api.spotify.com/v1/tracks/2bLqfJjuC5syrsgDsZfGmn,audio_features,spotify:track:2bLqfJjuC5syrsgDsZfGmn,0.792,63
4396,97,addicted,saving abel,2008,1.0,0.000821,https://api.spotify.com/v1/audio-analysis/3pxCXv0NACYfYnLjFcQW5D,0.512,222827,0.865,3pxCXv0NACYfYnLjFcQW5D,0,7,0.0982,-4.146,1,0.0338,138.017,4,https://api.spotify.com/v1/tracks/3pxCXv0NACYfYnLjFcQW5D,audio_features,spotify:track:3pxCXv0NACYfYnLjFcQW5D,0.517,67
4397,98,into the night,santana featuring chad kroeger,2008,1.0,0.0137,https://api.spotify.com/v1/audio-analysis/5Hv1QAbRWrUSUHaT0CmnMS,0.595,222440,0.844,5Hv1QAbRWrUSUHaT0CmnMS,0,7,0.234,-4.678,1,0.0331,127.981,4,https://api.spotify.com/v1/tracks/5Hv1QAbRWrUSUHaT0CmnMS,audio_features,spotify:track:5Hv1QAbRWrUSUHaT0CmnMS,0.593,61
4398,99,heaven sent,keyshia cole,2008,1.0,0.074,https://api.spotify.com/v1/audio-analysis/2E90KUsor4U2abOJGFKtfx,0.538,232880,0.728,2E90KUsor4U2abOJGFKtfx,0,2,0.0776,-3.663,0,0.0524,78.427,4,https://api.spotify.com/v1/tracks/2E90KUsor4U2abOJGFKtfx,audio_features,spotify:track:2E90KUsor4U2abOJGFKtfx,0.423,55
4399,100,she got it,2 pistols featuring tpain and tay dizm,2008,1.0,0.00436,https://api.spotify.com/v1/audio-analysis/11WuptzKtcVfPMYaf5aook,0.406,274053,0.732,11WuptzKtcVfPMYaf5aook,0,10,0.358,-6.191,0,0.128,133.817,4,https://api.spotify.com/v1/tracks/11WuptzKtcVfPMYaf5aook,audio_features,spotify:track:11WuptzKtcVfPMYaf5aook,0.299,49
4400,1,boom boom pow,the black eyed peas,2009,3.0,0.15,https://api.spotify.com/v1/audio-analysis/7xRNsqOQOgWbHV1nbXnfXN,0.869,251440,0.851,7xRNsqOQOgWbHV1nbXnfXN,0.000873,9,0.136,-6.201,1,0.0827,130.09,4,https://api.spotify.com/v1/tracks/7xRNsqOQOgWbHV1nbXnfXN,audio_features,spotify:track:7xRNsqOQOgWbHV1nbXnfXN,0.382,64
4401,2,poker face,lady gaga,2009,1.0,0.139,https://api.spotify.com/v1/audio-analysis/0WfKDYeUAoLA3vdvLKKWMW,0.846,237200,0.815,0WfKDYeUAoLA3vdvLKKWMW,2.19e-06,4,0.131,-4.512,1,0.0761,118.999,4,https://api.spotify.com/v1/tracks/0WfKDYeUAoLA3vdvLKKWMW,audio_features,spotify:track:0WfKDYeUAoLA3vdvLKKWMW,0.824,69
4402,3,just dance,lady gaga featuring colby odonis,2009,1.0,0.0337,https://api.spotify.com/v1/audio-analysis/6HkjpGIOHv4y0IBAxUbE5z,0.822,241933,0.753,6HkjpGIOHv4y0IBAxUbE5z,1.76e-05,1,0.218,-4.499,0,0.0332,118.982,4,https://api.spotify.com/v1/tracks/6HkjpGIOHv4y0IBAxUbE5z,audio_features,spotify:track:6HkjpGIOHv4y0IBAxUbE5z,0.71,63
4403,4,i gotta feeling,the black eyed peas,2009,1.0,0.0823,https://api.spotify.com/v1/audio-analysis/4vp2J1l5RD4gMZwGFLfRAu,0.741,289133,0.748,4vp2J1l5RD4gMZwGFLfRAu,0,0,0.34,-6.299,1,0.0264,127.965,4,https://api.spotify.com/v1/tracks/4vp2J1l5RD4gMZwGFLfRAu,audio_features,spotify:track:4vp2J1l5RD4gMZwGFLfRAu,0.616,70
4404,5,love story,taylor swift,2009,1.0,0.151,https://api.spotify.com/v1/audio-analysis/1vrd6UOGamcKNGnSHJQlSt,0.615,235267,0.721,1vrd6UOGamcKNGnSHJQlSt,0,2,0.0925,-3.913,1,0.0302,119.007,4,https://api.spotify.com/v1/tracks/1vrd6UOGamcKNGnSHJQlSt,audio_features,spotify:track:1vrd6UOGamcKNGnSHJQlSt,0.331,68
4405,6,right round,flo rida,2009,1.0,0.009,https://api.spotify.com/v1/audio-analysis/3GpbwCm3YxiWDvy29Uo3vP,0.72,204640,0.672,3GpbwCm3YxiWDvy29Uo3vP,0,7,0.232,-6.852,1,0.0551,124.986,4,https://api.spotify.com/v1/tracks/3GpbwCm3YxiWDvy29Uo3vP,audio_features,spotify:track:3GpbwCm3YxiWDvy29Uo3vP,0.72,70
4406,7,im yours,jason mraz,2009,1.0,0.595,https://api.spotify.com/v1/audio-analysis/1EzrEOXmMH3G43AXT1y7pA,0.686,242187,0.457,1EzrEOXmMH3G43AXT1y7pA,0,11,0.105,-8.322,1,0.0468,150.953,4,https://api.spotify.com/v1/tracks/1EzrEOXmMH3G43AXT1y7pA,audio_features,spotify:track:1EzrEOXmMH3G43AXT1y7pA,0.711,83
4407,8,single ladies put a ring on it,beyonce,2009,1.0,0.0383,https://api.spotify.com/v1/audio-analysis/5R9a4t5t5O0IsznsrKPVro,0.426,193213,0.584,5R9a4t5t5O0IsznsrKPVro,0,1,0.188,-5.293,1,0.296,193.437,4,https://api.spotify.com/v1/tracks/5R9a4t5t5O0IsznsrKPVro,audio_features,spotify:track:5R9a4t5t5O0IsznsrKPVro,0.255,70
4408,9,heartless,kanye west,2009,1.0,0.0401,https://api.spotify.com/v1/audio-analysis/4EWCNWgDS8707fNSZ1oaA5,0.789,211000,0.65,4EWCNWgDS8707fNSZ1oaA5,0,10,0.249,-6.16,0,0.121,87.983,4,https://api.spotify.com/v1/tracks/4EWCNWgDS8707fNSZ1oaA5,audio_features,spotify:track:4EWCNWgDS8707fNSZ1oaA5,0.63,72
4409,10,gives you hell,the allamerican rejects,2009,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4410,11,you belong with me,taylor swift,2009,1.0,0.263,https://api.spotify.com/v1/audio-analysis/3GCL1PydwsLodcpv0Ll1ch,0.691,231133,0.768,3GCL1PydwsLodcpv0Ll1ch,1.59e-05,6,0.103,-4.386,1,0.0387,129.996,4,https://api.spotify.com/v1/tracks/3GCL1PydwsLodcpv0Ll1ch,audio_features,spotify:track:3GCL1PydwsLodcpv0Ll1ch,0.44,68
4411,12,dead and gone,ti featuring justin timberlake,2009,1.0,0.0402,https://api.spotify.com/v1/audio-analysis/7IhsLJMqdxoo7YAZjaSMru,0.713,299747,0.746,7IhsLJMqdxoo7YAZjaSMru,0,0,0.601,-4.99,1,0.259,135.021,4,https://api.spotify.com/v1/tracks/7IhsLJMqdxoo7YAZjaSMru,audio_features,spotify:track:7IhsLJMqdxoo7YAZjaSMru,0.452,67
4412,13,you found me,the fray,2009,3.0,0.0187,https://api.spotify.com/v1/audio-analysis/4IoYz8XqqdowINzfRrFnhi,0.338,241853,0.803,4IoYz8XqqdowINzfRrFnhi,0,8,0.136,-5.412,0,0.0413,151.994,4,https://api.spotify.com/v1/tracks/4IoYz8XqqdowINzfRrFnhi,audio_features,spotify:track:4IoYz8XqqdowINzfRrFnhi,0.398,75
4413,14,use somebody,kings of leon,2009,1.0,0.00552,https://api.spotify.com/v1/audio-analysis/5VGlqQANWDKJFl0MBG3sg2,0.276,230760,0.715,5VGlqQANWDKJFl0MBG3sg2,0.000417,0,0.201,-5.356,1,0.0432,137.028,4,https://api.spotify.com/v1/tracks/5VGlqQANWDKJFl0MBG3sg2,audio_features,spotify:track:5VGlqQANWDKJFl0MBG3sg2,0.167,77
4414,15,knock you down,keri hilson featuring kanye west and neyo,2009,1.0,0.0124,https://api.spotify.com/v1/audio-analysis/58FUwmyGUqkt53YPUcm7cJ,0.593,326187,0.883,58FUwmyGUqkt53YPUcm7cJ,0,8,0.177,-4.781,1,0.186,155.171,4,https://api.spotify.com/v1/tracks/58FUwmyGUqkt53YPUcm7cJ,audio_features,spotify:track:58FUwmyGUqkt53YPUcm7cJ,0.667,68
4415,16,blame it,jamie foxx featuring tpain,2009,1.0,0.0782,https://api.spotify.com/v1/audio-analysis/08uGhvS5MfBk7crUCpnjva,0.673,289747,0.614,08uGhvS5MfBk7crUCpnjva,0,7,0.139,-5.426,1,0.103,176.052,4,https://api.spotify.com/v1/tracks/08uGhvS5MfBk7crUCpnjva,audio_features,spotify:track:08uGhvS5MfBk7crUCpnjva,0.383,61
4416,17,i know you want me calle ocho,pitbull,2009,1.0,0.0133,https://api.spotify.com/v1/audio-analysis/5RzFJd6W40SDTyZkX6xx45,0.82,237120,0.731,5RzFJd6W40SDTyZkX6xx45,1.94e-05,9,0.131,-6.02,1,0.159,127.076,4,https://api.spotify.com/v1/tracks/5RzFJd6W40SDTyZkX6xx45,audio_features,spotify:track:5RzFJd6W40SDTyZkX6xx45,0.805,71
4417,18,live your life,ti featuring rihanna,2009,1.0,0.071,https://api.spotify.com/v1/audio-analysis/3jlbL2OTD5YmIunYzgQTAN,0.375,338853,0.862,3jlbL2OTD5YmIunYzgQTAN,0,11,0.211,-3.363,0,0.255,159.841,4,https://api.spotify.com/v1/tracks/3jlbL2OTD5YmIunYzgQTAN,audio_features,spotify:track:3jlbL2OTD5YmIunYzgQTAN,0.472,72
4418,19,kiss me thru the phone,soulja boy tell em featuring sammie,2009,1.0,0.0175,https://api.spotify.com/v1/audio-analysis/2q4rjDy9WhaN3o9MvDbO21,0.761,193387,0.724,2q4rjDy9WhaN3o9MvDbO21,0,7,0.116,-3.818,1,0.111,149.936,4,https://api.spotify.com/v1/tracks/2q4rjDy9WhaN3o9MvDbO21,audio_features,spotify:track:2q4rjDy9WhaN3o9MvDbO21,0.814,72
4419,20,down,jay sean featuring lil wayne,2009,1.0,0.0149,https://api.spotify.com/v1/audio-analysis/7LP4Es66zdY7CyjepqmvAg,0.663,212107,0.693,7LP4Es66zdY7CyjepqmvAg,0,11,0.0778,-4.505,0,0.0311,66.002,4,https://api.spotify.com/v1/tracks/7LP4Es66zdY7CyjepqmvAg,audio_features,spotify:track:7LP4Es66zdY7CyjepqmvAg,0.696,69
4420,21,the climb,miley cyrus,2009,1.0,0.0882,https://api.spotify.com/v1/audio-analysis/0V8FYVlBFuXXTIvRnMbZyS,0.326,236067,0.625,0V8FYVlBFuXXTIvRnMbZyS,0,4,0.0989,-6.417,1,0.0343,160.542,4,https://api.spotify.com/v1/tracks/0V8FYVlBFuXXTIvRnMbZyS,audio_features,spotify:track:0V8FYVlBFuXXTIvRnMbZyS,0.337,70
4421,22,best i ever had,drake,2009,1.0,0.219,https://api.spotify.com/v1/audio-analysis/3fyMH1t6UPeR5croea9PrR,0.427,257760,0.861,3fyMH1t6UPeR5croea9PrR,0,1,0.277,-4.874,1,0.376,161.776,4,https://api.spotify.com/v1/tracks/3fyMH1t6UPeR5croea9PrR,audio_features,spotify:track:3fyMH1t6UPeR5croea9PrR,0.581,73
4422,23,my life would suck without you,kelly clarkson,2009,1.0,0.0014,https://api.spotify.com/v1/audio-analysis/4Dm32oO01YpIubCHaAtKkN,0.526,211493,0.882,4Dm32oO01YpIubCHaAtKkN,0,9,0.144,-4.006,1,0.0509,144.982,4,https://api.spotify.com/v1/tracks/4Dm32oO01YpIubCHaAtKkN,audio_features,spotify:track:4Dm32oO01YpIubCHaAtKkN,0.412,64
4423,24,halo,beyonce,2009,1.0,0.272,https://api.spotify.com/v1/audio-analysis/4JehYebiI9JE8sR8MisGVb,0.508,261640,0.72,4JehYebiI9JE8sR8MisGVb,0,11,0.0563,-5.908,0,0.0628,79.983,4,https://api.spotify.com/v1/tracks/4JehYebiI9JE8sR8MisGVb,audio_features,spotify:track:4JehYebiI9JE8sR8MisGVb,0.476,79
4424,25,hot n cold,katy perry,2009,1.0,7.95e-05,https://api.spotify.com/v1/audio-analysis/1y4eb6hmAvsqlDOl3fx9kk,0.706,220227,0.841,1y4eb6hmAvsqlDOl3fx9kk,0,7,0.0688,-3.956,1,0.0418,132.032,4,https://api.spotify.com/v1/tracks/1y4eb6hmAvsqlDOl3fx9kk,audio_features,spotify:track:1y4eb6hmAvsqlDOl3fx9kk,0.876,65
4425,26,second chance,shinedown,2009,1.0,0.00107,https://api.spotify.com/v1/audio-analysis/0CwYG1UnRmOx8Q1EzElCIL,0.46,222067,0.796,0CwYG1UnRmOx8Q1EzElCIL,0,0,0.106,-4.501,0,0.0333,100.011,4,https://api.spotify.com/v1/tracks/0CwYG1UnRmOx8Q1EzElCIL,audio_features,spotify:track:0CwYG1UnRmOx8Q1EzElCIL,0.18,68
4426,27,circus,britney spears,2009,1.0,0.147,https://api.spotify.com/v1/audio-analysis/7jk7gqyEonmVVYahZN5zhW,0.791,192360,0.733,7jk7gqyEonmVVYahZN5zhW,0.000381,6,0.0713,-5.215,0,0.052,114.98,4,https://api.spotify.com/v1/tracks/7jk7gqyEonmVVYahZN5zhW,audio_features,spotify:track:7jk7gqyEonmVVYahZN5zhW,0.747,69
4427,28,day n nite,kid cudi,2009,1.0,0.503,https://api.spotify.com/v1/audio-analysis/5FEXPoPnzueFJQCPRIrC3c,0.878,221267,0.446,5FEXPoPnzueFJQCPRIrC3c,6.32e-06,11,0.117,-6.362,0,0.0635,138.035,4,https://api.spotify.com/v1/tracks/5FEXPoPnzueFJQCPRIrC3c,audio_features,spotify:track:5FEXPoPnzueFJQCPRIrC3c,0.815,73
4428,29,party in the usa,miley cyrus,2009,1.0,0.00124,https://api.spotify.com/v1/audio-analysis/5Q0Nhxo0l2bP3pNjpGJwV1,0.454,202067,0.708,5Q0Nhxo0l2bP3pNjpGJwV1,0.000181,10,0.0679,-4.526,0,0.0675,192.18,4,https://api.spotify.com/v1/tracks/5Q0Nhxo0l2bP3pNjpGJwV1,audio_features,spotify:track:5Q0Nhxo0l2bP3pNjpGJwV1,0.475,76
4429,30,dont trust me,3oh3,2009,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4430,31,run this town,jayz featuring rihanna and kanye west,2009,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4431,32,let it rock,kevin rudolf featuring lil wayne,2009,1.0,0.000624,https://api.spotify.com/v1/audio-analysis/2vVc2G9w2JteBgxpSUVwX5,0.618,232520,0.773,2vVc2G9w2JteBgxpSUVwX5,0,7,0.0813,-5.15,1,0.0369,113.164,4,https://api.spotify.com/v1/tracks/2vVc2G9w2JteBgxpSUVwX5,audio_features,spotify:track:2vVc2G9w2JteBgxpSUVwX5,0.47,54
4432,33,fire burning,sean kingston,2009,1.0,0.0192,https://api.spotify.com/v1/audio-analysis/2oENJa1T33GJ0w8dC167G4,0.839,239987,0.804,2oENJa1T33GJ0w8dC167G4,0,1,0.331,-2.513,1,0.0329,122.973,4,https://api.spotify.com/v1/tracks/2oENJa1T33GJ0w8dC167G4,audio_features,spotify:track:2oENJa1T33GJ0w8dC167G4,0.895,63
4433,34,whatcha say,jason derulo,2009,1.0,0.0444,https://api.spotify.com/v1/audio-analysis/2zJZwWF7BTGIIvrAlgzJEx,0.615,221253,0.711,2zJZwWF7BTGIIvrAlgzJEx,0,11,0.145,-5.507,1,0.0779,144.036,4,https://api.spotify.com/v1/tracks/2zJZwWF7BTGIIvrAlgzJEx,audio_features,spotify:track:2zJZwWF7BTGIIvrAlgzJEx,0.708,66
4434,35,lovegame,lady gaga,2009,3.0,0.00587,https://api.spotify.com/v1/audio-analysis/5c0Wgs68kjgViFCVDGLB2I,0.892,216333,0.649,5c0Wgs68kjgViFCVDGLB2I,1.3e-06,6,0.323,-5.644,0,0.0652,105.041,4,https://api.spotify.com/v1/tracks/5c0Wgs68kjgViFCVDGLB2I,audio_features,spotify:track:5c0Wgs68kjgViFCVDGLB2I,0.854,57
4435,36,waking up in vegas,katy perry,2009,1.0,0.0012,https://api.spotify.com/v1/audio-analysis/6fvxos1qSHrIgOkKw4dhWS,0.524,199187,0.878,6fvxos1qSHrIgOkKw4dhWS,0,5,0.098,-3.108,0,0.0346,130.989,4,https://api.spotify.com/v1/tracks/6fvxos1qSHrIgOkKw4dhWS,audio_features,spotify:track:6fvxos1qSHrIgOkKw4dhWS,0.585,58
4436,37,birthday sex,jeremih,2009,1.0,0.261,https://api.spotify.com/v1/audio-analysis/4NpDZPwSXmL0cCTaJuVrCw,0.675,226507,0.545,4NpDZPwSXmL0cCTaJuVrCw,0,7,0.162,-5.614,0,0.0443,60.048,4,https://api.spotify.com/v1/tracks/4NpDZPwSXmL0cCTaJuVrCw,audio_features,spotify:track:4NpDZPwSXmL0cCTaJuVrCw,0.459,69
4437,38,sober,pink,2009,1.0,0.0753,https://api.spotify.com/v1/audio-analysis/56elgHuzFP2aqqA0rUjRj1,0.609,251533,0.791,56elgHuzFP2aqqA0rUjRj1,0,6,0.21,-4.887,1,0.0312,90.948,4,https://api.spotify.com/v1/tracks/56elgHuzFP2aqqA0rUjRj1,audio_features,spotify:track:56elgHuzFP2aqqA0rUjRj1,0.393,57
4438,39,womanizer,britney spears,2009,1.0,0.073,https://api.spotify.com/v1/audio-analysis/4fixebDZAVToLbUCuEloa2,0.724,224400,0.695,4fixebDZAVToLbUCuEloa2,0,11,0.0889,-5.226,1,0.0622,139.0,4,https://api.spotify.com/v1/tracks/4fixebDZAVToLbUCuEloa2,audio_features,spotify:track:4fixebDZAVToLbUCuEloa2,0.231,73
4439,40,whatever you like,ti,2009,1.0,0.0161,https://api.spotify.com/v1/audio-analysis/1IAzD1muglOxOcPbUHs70R,0.68,249533,0.687,1IAzD1muglOxOcPbUHs70R,0,9,0.261,-6.162,0,0.0709,150.053,4,https://api.spotify.com/v1/tracks/1IAzD1muglOxOcPbUHs70R,audio_features,spotify:track:1IAzD1muglOxOcPbUHs70R,0.458,72
4440,41,obsessed,mariah carey,2009,1.0,0.0517,https://api.spotify.com/v1/audio-analysis/3IcIIZMMS7UArJJPtEHXG8,0.742,242200,0.471,3IcIIZMMS7UArJJPtEHXG8,0,1,0.862,-5.513,1,0.0695,86.467,4,https://api.spotify.com/v1/tracks/3IcIIZMMS7UArJJPtEHXG8,audio_features,spotify:track:3IcIIZMMS7UArJJPtEHXG8,0.39,63
4441,42,mad,neyo,2009,1.0,0.652,https://api.spotify.com/v1/audio-analysis/6Hn9Uc1mMNfqChXU3txNke,0.729,254533,0.652,6Hn9Uc1mMNfqChXU3txNke,0,0,0.115,-5.277,1,0.0311,129.987,4,https://api.spotify.com/v1/tracks/6Hn9Uc1mMNfqChXU3txNke,audio_features,spotify:track:6Hn9Uc1mMNfqChXU3txNke,0.696,65
4442,43,good girls go bad,cobra starship featuring leighton meester,2009,1.0,0.0116,https://api.spotify.com/v1/audio-analysis/7kMfu3KUydmrFVGEAhjtyl,0.594,196413,0.874,7kMfu3KUydmrFVGEAhjtyl,0,0,0.549,-3.716,1,0.0815,119.964,4,https://api.spotify.com/v1/tracks/7kMfu3KUydmrFVGEAhjtyl,audio_features,spotify:track:7kMfu3KUydmrFVGEAhjtyl,0.633,63
4443,44,love lockdown,kanye west,2009,1.0,0.0539,https://api.spotify.com/v1/audio-analysis/1kxeWHF9PrCVZHvVskv8lg,0.756,270307,0.529,1kxeWHF9PrCVZHvVskv8lg,0.392,1,0.112,-7.659,0,0.0329,119.573,4,https://api.spotify.com/v1/tracks/1kxeWHF9PrCVZHvVskv8lg,audio_features,spotify:track:1kxeWHF9PrCVZHvVskv8lg,0.119,65
4444,45,so what,pink,2009,1.0,0.000304,https://api.spotify.com/v1/audio-analysis/6qYGUxPjQt5PJtWdiNppZx,0.535,215160,0.886,6qYGUxPjQt5PJtWdiNppZx,2.26e-06,11,0.257,-3.106,1,0.045,126.012,4,https://api.spotify.com/v1/tracks/6qYGUxPjQt5PJtWdiNppZx,audio_features,spotify:track:6qYGUxPjQt5PJtWdiNppZx,0.432,65
4445,46,hotel room service,pitbull,2009,1.0,0.00705,https://api.spotify.com/v1/audio-analysis/6Rb0ptOEjBjPPQUlQtQGbL,0.851,237640,0.629,6Rb0ptOEjBjPPQUlQtQGbL,0.000372,1,0.0746,-8.385,1,0.175,125.984,4,https://api.spotify.com/v1/tracks/6Rb0ptOEjBjPPQUlQtQGbL,audio_features,spotify:track:6Rb0ptOEjBjPPQUlQtQGbL,0.771,64
4446,47,crack a bottle,eminem dr dre and 50 cent,2009,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4447,48,if i were a boy,beyonce,2009,1.0,0.107,https://api.spotify.com/v1/audio-analysis/26NX1wPt1TRCH536yocd6i,0.632,249147,0.518,26NX1wPt1TRCH536yocd6i,0,6,0.354,-6.126,1,0.0313,90.007,4,https://api.spotify.com/v1/tracks/26NX1wPt1TRCH536yocd6i,audio_features,spotify:track:26NX1wPt1TRCH536yocd6i,0.45,72
4448,49,turnin me on,keri hilson featuring lil wayne,2009,1.0,0.00329,https://api.spotify.com/v1/audio-analysis/1jEtDqwYCKpR0mlrMrrITx,0.67,247800,0.582,1jEtDqwYCKpR0mlrMrrITx,3.67e-06,1,0.174,-4.767,1,0.0672,159.937,4,https://api.spotify.com/v1/tracks/1jEtDqwYCKpR0mlrMrrITx,audio_features,spotify:track:1jEtDqwYCKpR0mlrMrrITx,0.0929,52
